title,artist,genres,popularity,danceability,energy,tempo,valence,instrumentalness,acousticness,track_id,artist_id,Primary genre,final genre
"Serenade for Strings in C, Op. 48: 2. Walzer: Moderato (Tempo di valse)",Pyotr Ilyich Tchaikovsky,classical; late romantic era; russian romanticism,23,0.297,0.236,67.273,0.265,0.623,0.908,7hgKSnMFBQ5LoP1uid5gjz,3MKCzCnpzw3TjUYs2v7vDA,classical,Other
My Neighbour TOTORO,Joe Hisaishi,anime; anime score; japanese classical; japanese soundtrack; orchestral soundtrack,40,0.177,0.295,79.675,0.108,0.752,0.771,7iqFh7Vftu6YfwZCSekgtU,7nzSoJISlVJsn7O0yTeMOB,anime,Other
"Oboe Concerto in C Major, K. 314: III. Rondo (Allegretto) - Cadenza: Randall Wolfgang",Randall Wolfgang,classical oboe,35,0.543,0.117,117.59,0.543,0.905,0.966,63kHt9dnIKiCobKqMsgahS,4Eza9dR8TKN4EBDFjCcArr,classical oboe,Other
Perpetuum Mobile,Penguin Cafe,neo-classical,36,0.427,0.395,80.068,0.57,0.84,0.954,2oB8M5SgTEErVFwicI5Hjo,1xU7tQkYahN1eWbgEzoure,neo-classical,Other
"Concerto for 2 Mandolins, Strings and Continuo in G Major, RV. 532: III. Allegro",Antonio Vivaldi,baroque; classical; early music; italian baroque,35,0.553,0.209,143.22,0.772,0.277,0.752,7pxqGPei7nWVt5t6b29WFz,2QOIawHpSlOwXDvSqQ9YJR,baroque,Other
"The Birds, P. 154: V. The Cuckoo (Il cuccù)",Ottorino Respighi,classical; early modern classical; impressionism; italian romanticism; neoclassicism; post-romantic era,33,0.309,0.0289,118.06,0.1,0.126,0.958,5C9igd1gcJT8Z27V7W4zWU,7KkUirCiJZhgRN3NbgG98L,classical,Other
La Gioconda / Act 3: Dance Of The Hours,Amilcare Ponchielli,classical; italian opera; italian romanticism; late romantic era,46,0.554,0.00763,119.502,0.156,0.00097,0.915,6mmbWSbU5FElQOocyktyUZ,088fpww3Ae4U9cMZv5O6m8,classical,Other
Open Strings,Kaiser Quartett,modern string quartet,34,0.345,0.126,150.146,0.197,0.919,0.934,3jLBuRxptJldqqWHpEPa3p,2VTqmf8ZEe2Y4cKztXkr9D,modern string quartet,Other
"Les Patineurs, Waltz, Op. 183",Émile Waldteufel,french romanticism; post-romantic era,36,0.355,0.153,99.312,0.206,0.859,0.981,79fyYG0pdMAkaut10Mlj41,7qdNQ64kU4miOYyt6OUch0,french romanticism,Other
Merry-Go-Round of Life,Joe Hisaishi,anime; anime score; japanese classical; japanese soundtrack; orchestral soundtrack,49,0.219,0.19,89.305,0.106,0.926,0.962,1CHswVnHopmeIly3bTSnmF,7nzSoJISlVJsn7O0yTeMOB,anime,Other
"Antiche danze ed arie per liuto, Suite No. 1, P. 109: I. Balletto detto Il Conte Orlando",Ottorino Respighi,classical; early modern classical; impressionism; italian romanticism; neoclassicism; post-romantic era,33,0.409,0.101,56.197,0.28,0.888,0.874,5u0Z9njD1oVztIHNnV6wNO,7KkUirCiJZhgRN3NbgG98L,classical,Other
Harp Concerto in A major: 3. Rondeau: Allegretto,Carl Ditters von Dittersdorf,classical era,33,0.603,0.127,97.063,0.368,0.932,0.985,69pdJUsPHMFUXeF0dnrosd,0Wgs2IKNSvS2ysab5XOfkN,classical era,Other
"String Quintet in C Major, Op. 29: III. Scherzo (Allegro)",Ludwig van Beethoven,classical; classical era; early romantic era; german romanticism,0,0.448,0.0893,105.523,0.338,0.639,0.911,6mqYpI1zLtUMuIDLtkocJ5,2wOqMjp9TyABvtHdOSOTUS,classical,Other
Serenade in D Major: II. Scherzo. Allegro vivace - Allegro molto,Ethel Smyth,british modern classical; victorian britain,0,0.315,0.06,72.449,0.0865,0.905,0.94,1UtAlIatgUY1BNMRXT2pks,55kwBWuwvx5vPPvrLlF3hn,british modern classical,Other
"An die Musik, D. 547 - Arr. for Arpeggione and Piano",Franz Schubert,classical; classical era; early romantic era,34,0.164,0.0259,90.752,0.0773,0.922,0.987,1UTNZ9xdanKM24spfy2Fhb,2p0UyoPfYfI76PCStuXfOP,classical,Other
"Schumann: Widmung, Op. 25 No. 1 (Arr. Liszt, S. 566a)",Robert Schumann,early romantic era; german romanticism,0,0.357,0.0464,69.859,0.0417,0.859,0.992,5U7T2widXE5MqoQ6dmi3O9,2UqjDAXnDxejEyE0CzfUrZ,early romantic era,Other
"Salut d'amour, Op. 12",Edward Elgar,british modern classical; classical; late romantic era; victorian britain,47,0.172,0.131,95.309,0.0476,0.0392,0.898,2WZNkbVqATzXscJ6VgYJeo,430byzy0c5bPn5opiu0SRd,british modern classical,Other
"Lucio Silla, K. 135: Overture, Pt. 1. Andante",Wolfgang Amadeus Mozart,classical; classical era,32,0.22,0.0142,150.615,0.108,0.296,0.839,1WZ4Uto2DmKn2t9oZy2LiF,4NJhFmfw43RLBLjQvxDuRS,classical,Other
Les Beautés Du Diable,François Dompierre,canadian soundtrack,36,0.368,0.108,132.419,0.553,0.64,0.935,3lQqKbNGT0tmrzfCAmjPOd,2uWe5rPyeH6MtgtSGA13yX,canadian soundtrack,Other
The Lark Ascending: I. Andante sostenuto,Ralph Vaughan Williams,classical; early modern classical; post-romantic era,37,0.194,0.0738,96.58,0.0554,0.163,0.934,6Teem6p2CvvB9HDr2MUBq4,7wNkISK49lKeXuRaZcQVFe,classical,Other
The Waltzing Cat,Leroy Anderson,american modern classical; easy listening; space age pop,0,0.402,0.0663,94.192,0.238,0.68,0.983,3Hhp0ZyyO7cyKn7tEInQYj,5YhX2onn51M81v4dSZajlX,american modern classical,Other
amour,Jean-Michel Blais,unknown,50,0.175,0.212,132.026,0.128,0.86,0.85,47kA4ykK0Rlwjf8oV2HMo7,2uHlq6ERoXk8dqRZmq2OEr,unknown,Other
African Suite: V. Akinla: Allegro non troppo,Fela Sowande,unknown,37,0.505,0.0104,130.482,0.366,0.0081,0.888,6S75SSomSfxCyJhDPoSsqP,6nzfP8y591BGa4K4ImEtWm,unknown,Other
"Dances in the Canebrakes (Arr. W.G. Still for Orchestra): No. 1, Nimble Feet",Florence Beatrice Price,african-american classical; american modern classical; american romanticism,36,0.387,0.0755,88.273,0.299,0.892,0.986,04iUT8m1pjNkF950MjG1e6,1M9s5TbPcKurMEzvvW0FFH,african-american classical,Other
"Trumpet Concerto in E Flat, H.VIIe/1: 3. Allegro",Joseph Haydn,classical; classical era,31,0.54,0.189,138.606,0.51,0.908,0.972,0VEJTocBjyYNSOCndnTS2Z,656RXuyw7CE0dtjdPgjJV6,classical,Other
"Serenade No. 2 in A Major, Op. 16: 2. Scherzo. Vivace",Johannes Brahms,classical; german romanticism; late romantic era,32,0.501,0.215,98.638,0.565,0.893,0.986,0veVPDB3qEURlYHKgzlt87,5wTAi7QkpP6kp8a54lmTOq,classical,Other
"Concerto No. 4 in E-Flat Major, K.495: III. Rondo. Allegro Vivace",Wolfgang Amadeus Mozart,classical; classical era,36,0.417,0.126,121.678,0.517,0.899,0.993,5Wawc2UZ2scEbF8sm8t5uq,4NJhFmfw43RLBLjQvxDuRS,classical,Other
"Violin Concerto in B-Flat Major, Op. 10 No. 1: I. Allegro",Jean-Marie Leclair,baroque; classical era; french baroque,33,0.429,0.127,99.016,0.46,0.0133,0.916,3bN2YUUhmGlZaOVlysacUN,6DJC9GGdjEH4CiaAeqAysE,baroque,Other
Julie-O,Mark Summer,unknown,0,0.45,0.139,79.766,0.409,0.93,0.972,36JkWJ7xUPQXqGUOcnL05o,4dFOqKphNlCG3nR7J6WYx4,unknown,Other
So Into You,Tamia,canadian pop; contemporary r&b; hip pop; r&b; urban contemporary,68,0.656,0.479,184.374,0.708,0.00272,0.0665,3c6afiysmB7OnxQzzSqRfD,0le01dl1WllSHhjEXRl4in,canadian pop,Pop
When I See U,Fantasia,contemporary r&b; hip pop; r&b; urban contemporary,68,0.569,0.596,93.135,0.754,7.92e-05,0.452,4iuNZTcvT9diFySSzVsnVS,7xAcVHPiirnUqfdqo0USb1,contemporary r&b,R&B
Get You (feat. Kali Uchis),Daniel Caesar,canadian contemporary r&b,62,0.659,0.295,74.037,0.36,6.95e-05,0.426,6N3qHjcwly8ZuhE4bPYJAX,20wkVLutqVOYrc0kxFs7rA,canadian contemporary r&b,R&B
Say Yes,Floetry,british soul; contemporary r&b; hip pop; neo soul; new jack swing; r&b; urban contemporary,59,0.747,0.398,117.901,0.428,1.42e-06,0.211,2fE4MbwX3QGMzNaMjGVhtw,0un6YenPxWZ2VW4aFGMupM,british soul,R&B
Sweet Lady,Tyrese,contemporary r&b; hip pop; r&b; urban contemporary,58,0.588,0.522,66.024,0.584,0.0,0.233,1Dx8rIZaXzZPvUQRF2j9hB,08p7B5OtcUuVblvkQIlBhJ,contemporary r&b,R&B
Lady,D'Angelo,indie soul; neo soul; soul,57,0.815,0.365,84.9,0.721,0.0258,0.14,7AjfklMN4WpQYz5FkT4E66,336vr2M3Va0FjyvB55lJEd,indie soul,Alternative/Indie
Overjoyed,Stevie Wonder,motown; soul,56,0.221,0.264,83.128,0.169,0.0,0.541,2lnQcP5hr4RKR63TFvnI4k,7guDJrEfX3qb6FEbdPA5qi,motown,R&B
Love,Musiq Soulchild,contemporary r&b; neo soul; new jack swing; r&b; urban contemporary,54,0.569,0.385,99.749,0.339,0.0,0.342,6uSa5iCMwPr10Ftpz8w09b,3UVRliakQfa1pMWIsNuiZ8,contemporary r&b,R&B
For You,Kenny Lattimore,contemporary r&b; r&b,53,0.626,0.42,137.681,0.498,0.0,0.75,4eI8okfmurpexL41RdjkGA,1UjTUqWfGkof4L5HO5NmzP,contemporary r&b,R&B
Orange Moon,Erykah Badu,afrofuturism; alternative r&b; neo soul; r&b,52,0.414,0.149,97.638,0.124,0.000273,0.463,5dlfvkyZOuBCFP1KbzRHUx,7IfculRW2WXyzNQ8djX8WX,afrofuturism,Other
Knocks Me Off My Feet,Donell Jones,contemporary r&b; r&b; urban contemporary,51,0.469,0.594,167.223,0.485,0.0,0.0663,4o1E2c0ye1RlIJJqOM0dqP,5KNqYrivNgVCHBssEUSu5B,contemporary r&b,R&B
Lifetime - Remastered 2021,Maxwell,contemporary r&b; neo soul; quiet storm; r&b; urban contemporary,51,0.678,0.403,127.997,0.528,3.67e-06,0.326,0tXq1ob3ysGZN2oK1abtyp,2AOt5htsbtyaHd5Eq3kl3j,contemporary r&b,R&B
You Put A Move On My Heart,Quincy Jones,soul jazz,50,0.47,0.501,149.784,0.212,0.000126,0.653,1RjCsqiatsrQwQvqjecr30,3rxIQc9kWT6Ueg4BhnOwRK,soul jazz,Jazz
Take You Out,Luther Vandross,quiet storm; soul,50,0.752,0.575,86.004,0.569,0.0,0.077,650M98AP1WgRo1jJ0snmoI,19y5MFBH7gohEdGwKM7QsP,quiet storm,R&B
I Love You,Faith Evans,contemporary r&b; hip pop; r&b; urban contemporary,50,0.489,0.757,168.004,0.567,0.0,0.00981,6gsmFgUiSTuinJlScwFODv,5NDMothbpdpq2xHqSjrrWn,contemporary r&b,R&B
Knocks Me Off My Feet,Stevie Wonder,motown; soul,54,0.496,0.488,181.042,0.396,6.85e-06,0.295,4C5GsegFD0j5ujSr1y93Oj,7guDJrEfX3qb6FEbdPA5qi,motown,R&B
sobeautiful,Musiq Soulchild,contemporary r&b; neo soul; new jack swing; r&b; urban contemporary,54,0.689,0.562,133.987,0.21,0.0,0.0656,2PN3gbuBn5WBEwrEJH3xiu,3UVRliakQfa1pMWIsNuiZ8,contemporary r&b,R&B
For Real,Amel Larrieux,neo soul; r&b; urban contemporary,47,0.595,0.525,136.061,0.756,0.0,0.32,0sxEHZ8WEPPTWGFXYBdB3O,4hVcxmC7igpot32EzQf7IR,neo soul,R&B
Why I Love You,MAJOR.,pop soul,46,0.363,0.214,80.354,0.21,0.0,0.683,2xN98jvoGdfBzPS0HDMlXT,2YjrvPxeToeP8MyPH2Viky,pop soul,Pop
Love No Limit,Mary J. Blige,dance pop; hip pop; neo soul; r&b; urban contemporary,46,0.558,0.695,169.563,0.62,0.00181,0.164,7gEGhEb1VcCeC6lJWnjI9Z,1XkoF8ryArs86LZvFOkbyr,dance pop,Pop
Whenever Wherever Whatever - Remastered 2021,Maxwell,contemporary r&b; neo soul; quiet storm; r&b; urban contemporary,47,0.32,0.205,175.3,0.308,0.000287,0.931,5qUNf2ihX0M4uY1qi9GMRp,2AOt5htsbtyaHd5Eq3kl3j,contemporary r&b,R&B
Moody's Mood For Love (I'm In The Mood For Love),Quincy Jones,soul jazz,44,0.612,0.475,122.727,0.441,8.5e-06,0.806,5BUx7JYJdce2SP3YjYoV03,3rxIQc9kWT6Ueg4BhnOwRK,soul jazz,Jazz
If This World Were Mine (with Luther Vandross),Cheryl Lynn,classic soul; disco; funk; minneapolis sound; post-disco; quiet storm; soul; urban contemporary,44,0.393,0.418,123.6,0.307,0.0,0.588,3DnJmpSvBNxngDOBeI5U0B,6UfoTQXaV3DuqtDVjZIxwZ,classic soul,R&B
You,Raheem DeVaughn,contemporary r&b; neo soul; new jack swing; r&b; urban contemporary,44,0.777,0.654,124.009,0.515,0.0,0.429,4RMIDsxooqjhLIkxhlWzLa,59NO6KX7wQCG7jGdtH1NtL,contemporary r&b,R&B
Inside My Love - Remastered 1993,Minnie Riperton,classic soul; disco; funk; motown; quiet storm; soul,43,0.527,0.279,90.728,0.256,0.0211,0.519,1HdNTlZrGTlgxDn31GB6Sv,2i1IdHG5w0wiSmJGoqAGlj,classic soul,R&B
How Many Ways,Toni Braxton,contemporary r&b; dance pop; r&b; urban contemporary,43,0.687,0.758,77.904,0.709,0.0,0.0678,4cVWa9vuwfPOukSIZN9012,3X458ddYA2YcVWuVIGGOYe,contemporary r&b,R&B
Stars,Kindred The Family Soul,contemporary r&b; neo soul; r&b; urban contemporary,42,0.517,0.531,77.076,0.519,8.43e-06,0.0509,1tjt1ZEVVKrih3he8zKWgE,3RDl7kNfhB72Ojsc2qiyfy,contemporary r&b,R&B
Lately,Anita Baker,funk; neo soul; quiet storm; r&b; smooth jazz; soul; urban contemporary,42,0.495,0.544,88.036,0.268,0.0,0.412,2931VBrdy0FnvNmjfyRPD9,46CH1Gp8l8QVly8bpG9JFG,funk,Other
Spend The Night,Rahsaan Patterson,neo soul; smooth soul; urban contemporary,42,0.683,0.546,90.018,0.735,0.000169,0.0388,14VwBAL1qSlG4ovOSYUQF4,5jVkC5rSgdK2EPfRAmtbpH,neo soul,R&B
Another Life,D'Angelo,indie soul; neo soul; soul,40,0.572,0.61,71.254,0.364,0.0295,0.127,2f9mmR37OEceYERbXml0Nj,336vr2M3Va0FjyvB55lJEd,indie soul,Alternative/Indie
All I Ever Think About,Chrisette Michele,contemporary r&b; hip pop; neo soul; r&b; urban contemporary,38,0.508,0.724,62.904,0.546,0.0,0.265,4KWRdYADKz1Fo1eLXWuMLi,3YJMzGjAm245zwJooY7PEj,contemporary r&b,R&B
Make Me a Believer,Luther Vandross,quiet storm; soul,38,0.453,0.407,134.175,0.289,7.43e-05,0.836,1GwsrKwWdhU7iUpaB4eaIn,19y5MFBH7gohEdGwKM7QsP,quiet storm,R&B
"Forever, For Always, For Love",Lalah Hathaway,contemporary r&b; neo soul; quiet storm; r&b; urban contemporary,37,0.538,0.305,105.893,0.174,0.00033,0.663,6tQX9qDeJ88Vhk7uZfFvNo,0uNEy4544VZq2KOl7BsLuo,contemporary r&b,R&B
Say So,PJ Morton,neo r&b; neo soul,37,0.502,0.409,75.231,0.234,0.0,0.591,6OLlACmD4AlW2N7CWVhVxO,2FMOHE79X98yptp4RpPrt7,neo r&b,Other
Never Felt This Way,Brian McKnight,contemporary r&b; quiet storm; r&b; urban contemporary,37,0.458,0.0745,102.168,0.113,5.84e-06,0.937,3ETM5bHqW8RtMsP9PauI6S,6k0IBR0lU42s2GYpNX7kA9,contemporary r&b,R&B
Still,Mali Music,unknown,35,0.327,0.391,140.733,0.0863,0.0,0.466,36tR7kGlYwgi9IWpuUSbp1,4S4kD5NBlgaq4YLBQSEMyY,unknown,Other
Between the Sheets,The Isley Brothers,classic soul; funk; motown; quiet storm; soul,35,0.716,0.435,83.925,0.489,0.0,0.621,7GazZcRE8uDL24PzwyUe2f,53QzNeFpzAaXYnrDBbDrIp,classic soul,R&B
Nice & Slow - Ryan James Carr Remake,USHER,atl hip hop; contemporary r&b; dance pop; pop; r&b; rap; south carolina hip hop; urban contemporary,34,0.569,0.573,132.954,0.798,0.0,0.0114,31YudjfCQCpRYDeDMskWGh,23zg3TcAtWQy7J6upgbUnj,atl hip hop,Hip Hop/Rap
Lovin U,Alicia Keys,neo soul; pop; r&b,34,0.54,0.524,129.872,0.446,0.000763,0.117,5WTkxsVu35amucxPu4wi9b,3DiDSECUqqY1AuBP8qtaIa,neo soul,R&B
Let's Stay Together - Midnight Mix,Eric Benét,contemporary r&b; neo soul; r&b; urban contemporary,33,0.769,0.322,102.111,0.356,0.0,0.517,13fIg7eB5MP9slSQayHhjH,1kjO72M26jZkv0aaGxJaov,contemporary r&b,R&B
"Love, Need And Want You",Patti LaBelle,contemporary r&b; philly soul; quiet storm; r&b; soul; urban contemporary,32,0.566,0.494,150.699,0.513,0.0,0.84,5Ikg1hHVz53mrytVXGrztN,0ty0xha1dbprYIUAQufkFn,contemporary r&b,R&B
The Ingredients Of Love (feat. Musiq Soulchild),Angie Stone,contemporary r&b; neo soul; new jack swing; r&b; urban contemporary,31,0.663,0.756,78.27,0.62,0.0,0.269,46ojXpU8hKUPFiDhBwUt6J,2hWr3AjjKOCVmWcwvuT4uM,contemporary r&b,R&B
Lovin' You,The O'Jays,classic soul; disco; funk; philly soul; quiet storm; soul; southern soul,30,0.627,0.422,74.824,0.59,1.71e-05,0.609,1JPJQLSYAvPp4qnzC8Uk6Y,38h03gA85YYPeDPd9ER9rT,classic soul,R&B
"Superstar - Live at Radio City Music Hall, New York - Feb. 12, 2003",Luther Vandross,quiet storm; soul,29,0.401,0.305,101.494,0.118,9.99e-06,0.637,3pAiTAdDCvqWECwRmUlxvi,19y5MFBH7gohEdGwKM7QsP,quiet storm,R&B
Nobody,Brian McKnight,contemporary r&b; quiet storm; r&b; urban contemporary,29,0.576,0.354,134.011,0.176,0.0,0.897,0jesM7wcZacJWJde6noqB9,6k0IBR0lU42s2GYpNX7kA9,contemporary r&b,R&B
Anniversary - Radio Edit,Tony! Toni! Toné!,contemporary r&b; new jack swing; r&b; urban contemporary,28,0.704,0.505,88.987,0.562,0.0,0.0454,2wmHH8Xc9P2RN6fGDH4ON6,7vWlb4pM85jCHvV771qZZW,contemporary r&b,R&B
Heaven Sent,Donnie,unknown,26,0.572,0.708,92.044,0.394,2.98e-06,0.202,6KTPvBjPoFdFOe5qHLXZk0,3fvn4MvWJXwY17wpwnlgJN,unknown,Other
You Were Meant for Me,Donny Hathaway,chicago soul; classic soul; funk; neo soul; quiet storm; soul; southern soul,25,0.366,0.248,82.402,0.247,9.81e-05,0.471,4RSKpohiL1nDPn7rGxsBYl,0HU0U9kdXEHZVxUNbuQe8S,chicago soul,Other
No Limit,Kindred The Family Soul,contemporary r&b; neo soul; r&b; urban contemporary,24,0.362,0.677,185.844,0.499,0.0,0.493,22Ixvd6v1ofmishJchJfvN,3RDl7kNfhB72Ojsc2qiyfy,contemporary r&b,R&B
First Began - Recorded at Spotify Studios NYC,PJ Morton,neo r&b; neo soul,24,0.433,0.218,66.998,0.327,0.0,0.886,58sz5ZEHAajM9Cy9RIZOnG,2FMOHE79X98yptp4RpPrt7,neo r&b,Other
4EVA (feat. Pharrell Williams),KAYTRAMINÉ,pop rap,50,0.83,0.695,112.046,0.536,0.0755,0.0248,3CblJq8QQQ0bb7vwJu8c3v,5oifjQw72WO7Jut07fVWMy,pop rap,Hip Hop/Rap
Made to Fall in Love,Daniel Caesar,canadian contemporary r&b,66,0.843,0.478,144.002,0.539,0.216,0.111,44MHQm2WIvsAXg14WKpCQp,20wkVLutqVOYrc0kxFs7rA,canadian contemporary r&b,R&B
Fountains (with Tems),Drake,canadian hip hop; canadian pop; hip hop; pop rap; rap,68,0.843,0.485,100.053,0.689,0.0675,0.181,08XWh5c0BMyD1nKVxxl91z,3TVXtAsR1Inumwj472S9r4,canadian hip hop,Hip Hop/Rap
love nwantiti (ah ah ah),CKay,afro r&b; afrobeats,74,0.727,0.739,93.005,0.533,0.00137,0.365,2Xr1dTzJee307rmrkt8c0g,048LktY5zMnakWq7PTtFrz,afro r&b,Other
By Your Side (Neptunes Remix) - Remastered,Sade,british soul; sophisti-pop,50,0.764,0.565,82.0,0.87,0.00421,0.0839,3kprgvuvboBSSrLz9qI4Yt,47zz7sob9NUcODy0BTDvKx,british soul,R&B
Ex-Factor,Ms. Lauryn Hill,alternative r&b; conscious hip hop; hip hop; neo soul; new jersey rap; r&b,73,0.593,0.619,80.02,0.668,0.0,0.118,2VjXGuPVVxyhMgER3Uz2Fe,2Mu5NfyYm8n5iTomuKAEHl,alternative r&b,R&B
Softcore,The Neighbourhood,modern alternative rock; modern rock; pop,84,0.575,0.568,93.986,0.37,0.000417,0.0484,2K7xn816oNHJZ0aVqdQsha,77SW9BnxLY8rJ0RciFqkHh,modern alternative rock,Alternative/Indie
Trying Your Luck,The Strokes,alternative rock; garage rock; modern rock; permanent wave; rock,46,0.503,0.687,143.902,0.619,0.0131,0.00869,5KupfEBaVJwL7D2ZN0n1Q1,0epOFNiUfyON9EYx7Tpr6V,alternative rock,Rock
Levels,Popcaan,dancehall; jamaican hip hop; reggae fusion; traphall,34,0.629,0.698,130.383,0.564,0.0,0.142,1rfANUAbPjPZhRUIz5uj7h,62DmErcU7dqZbJaDqwsqzR,dancehall,Reggae
Steady,Wizkid,afrobeats; afropop; azonto; nigerian hip hop; nigerian pop,52,0.735,0.511,94.972,0.755,0.0021,0.392,6mAdcIFP25eb37HjkzglSh,3tVQdUvClmAT7URs9V3rsp,afrobeats,Other
"GRAVITY (FEAT. TYLER, THE CREATOR)",Brent Faiyaz,r&b; rap,59,0.541,0.619,163.908,0.491,0.00633,0.167,6u3CPnFMKANYgfdiifFOiJ,3tlXnStJ1fFhdScmQeLpuG,r&b,R&B
Invincible (feat. Daniel Caesar),Omar Apollo,bedroom pop; bedroom soul,63,0.555,0.474,134.89,0.262,0.00426,0.224,7jhxagwOk9y1HC5ciRfmkQ,5FxD8fkQZ6KcsSYupDVoSO,bedroom pop,Pop
Venus as a Boy,Björk,alternative rock; art pop; electronica; experimental pop; experimental vocal; icelandic experimental; icelandic pop; icelandic singer-songwriter; metropopolis; permanent wave; trip hop,53,0.617,0.393,136.213,0.84,0.00512,0.0314,5G9LvzXcBoIBXOd2jzdJTs,7w29UYBi0qsHi5RTcv3lmA,alternative rock,Rock
Reclaim!,Bakar,uk alternative hip hop,34,0.467,0.956,188.184,0.312,0.382,0.433,2ljOWhFQkkz7XP6A6hJIYD,3K2Srho6NCF3o9MswGR76H,uk alternative hip hop,Other
Rice N Gravy - A COLORS SHOW,Smino,alternative r&b,44,0.618,0.466,88.522,0.461,0.0,0.273,5yJRY9n8VlzqGzOHOZHCIA,1ybINI1qPiFbwDXamRtwxD,alternative r&b,R&B
Comfortable,Lil Wayne,hip hop; new orleans rap; pop rap; rap; trap,49,0.596,0.831,94.199,0.684,2.61e-05,0.0169,6NKtO7hYNDtjGFXE858qEk,55Aa2cqylxrFIXC767Z865,hip hop,Hip Hop/Rap
"Best Friends, Right?",Amy Winehouse,british soul; neo soul,52,0.601,0.759,97.501,0.581,0.0,0.101,7BizTaPDXSWVi8vdGeFg0W,6Q192DXotxtaysaqNPy5yR,british soul,R&B
Too High,Stevie Wonder,motown; soul,42,0.624,0.646,99.019,0.509,0.00136,0.765,60TB2Ifv7CCjjyROXXnChC,7guDJrEfX3qb6FEbdPA5qi,motown,R&B
Peru,Fireboy DML,afrobeats; nigerian pop,51,0.951,0.415,108.014,0.633,0.00403,0.572,0lk5tzmaJWVAv5GBvpm3xu,75VKfyoBlkmrJFDqo1o2VY,afrobeats,Other
THE SUN (Prod. Gesaffelstein),KayCyy,rage rap,44,0.608,0.764,133.01,0.188,1.1e-05,0.179,2OEKjBfuCdVPLLUgUf90ZM,7gmVTgaiN0gpDJKvTHPTRL,rage rap,Other
Lipstick,Ariel Pink,art pop; chamber pop; dream pop; experimental pop; hypnagogic pop; la indie; neo-psychedelic; new weird america; noise pop,46,0.472,0.832,134.957,0.839,0.000255,0.00058,4AblNv2IZzFJnnifSzb9v5,5H0YoDsPDi9fObFmJtTjfN,art pop,Pop
Initiation,The Weeknd,canadian contemporary r&b; canadian pop; pop,41,0.644,0.685,139.93,0.741,3.95e-06,0.548,7qdfBIElGNUtPijoxJ1mMl,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,R&B
Superstar,USHER,atl hip hop; contemporary r&b; dance pop; pop; r&b; rap; south carolina hip hop; urban contemporary,62,0.673,0.592,142.222,0.705,0.0,0.127,18JosZY3HzD3lMy6iOOSAY,23zg3TcAtWQy7J6upgbUnj,atl hip hop,Hip Hop/Rap
Heartbreaker,will.i.am,dance pop; pop,26,0.788,0.549,120.051,0.449,0.127,0.0352,36ct7KIIhHYIhS8hSCF5Qj,085pc2PYOi8bGKj0PNjekA,dance pop,Pop
new body rhumba (from the film White Noise),LCD Soundsystem,alternative dance; alternative rock; art pop; dance rock; dance-punk; electronic rock; electronica; indie rock; indietronica; neo-synthpop; new rave,43,0.707,0.931,136.822,0.702,0.00267,0.0933,2iqA5Na5vlo0bnZUf8KT1N,066X20Nz7iquqkkCW6Jxy6,alternative dance,Other
Lovefool,The Cardigans,lilith; new wave pop; permanent wave; pop rock; swedish pop,79,0.704,0.636,111.845,0.89,0.0,0.0344,7aQjPecQdIuNd1sz3KCDhD,1tqZaCwM57UFKjWoYwMLrw,lilith,Other
BURN IT DOWN,Linkin Park,alternative metal; nu metal; post-grunge; rap metal; rock,76,0.585,0.972,110.006,0.585,0.0,0.0143,7oVEtyuv9NBmnytsCIsY5I,6XyY86QOPPrYVGvF9ch6wz,alternative metal,Rock
Never Let Me Down Again,Depeche Mode,dance rock; new romantic; new wave; permanent wave; rock; synthpop,63,0.584,0.897,106.075,0.577,0.0329,0.297,0T57cTUpYpvSvZ3GowBuTP,762310PdDnwsDxAQxzQkfX,dance rock,Rock
Smile (feat. H.E.R.),Wizkid,afrobeats; afropop; azonto; nigerian hip hop; nigerian pop,49,0.674,0.734,90.01,0.766,0.0,0.024,2IwiLJ3VA4cZUWBcu18DAR,3tVQdUvClmAT7URs9V3rsp,afrobeats,Other
atomic,Aziya,unknown,47,0.597,0.69,152.031,0.383,0.0975,0.0151,5kBBVaQUEisiw5AHIGbRn4,5GlFG0lCadjEBnY1w1FwwW,unknown,Other
Princess Going Digital,Amaarae,afro r&b; afrobeats; alternative r&b; ghanaian alternative; ghanaian pop,57,0.498,0.729,130.125,0.372,0.0227,0.0251,6KS5iyM4uDuJ6oAacMSXha,21UPYSRWFKwtqvSAnFnSvS,afro r&b,Other
Never Catch Me,Flying Lotus,afrofuturism; alternative hip hop; electronica; escape room; experimental hip hop; glitch; glitch hop; indietronica; instrumental hip hop; intelligent dance music; jazztronica; psychedelic hip hop; wonky,53,0.526,0.936,81.305,0.283,0.000417,0.316,1KOqY0QTSadQFRgbNw1sLh,29XOeO6KIWxGthejQqn793,afrofuturism,Other
Hold You - Hold Yuh,Gyptian,conscious hip hop; dancehall; reggae fusion,67,0.69,0.62,66.859,0.497,2.81e-05,0.321,0j55p8YRAPG8yajtNyjt6A,2JX4h8xm0hNxCB0aNBWzyi,conscious hip hop,Hip Hop/Rap
